timestamp,quantity,price,fee,amount,side
2018-06-02 08:43:56,4.8203,13450,0,-64833,0
2018-06-02 08:43:56,6.2485,13450,0,-84042,0
2018-06-02 08:43:56,20.0,13450,0,-269000,0
2018-06-02 08:43:56,1.0,13450,0,-13450,0
2018-06-02 08:43:56,85.1643,13450,0,-1145460,0
2018-06-02 08:44:05,145.068,13440,0,1949714,1
2018-06-02 08:44:05,616.3727,13440,0,8284049,1
2018-06-02 08:48:09,217.9654,13490,0,-2940353,0
2018-06-02 08:48:09,134.91339347,13490,0,-1819982,0
2018-06-02 08:48:13,200.0,13500,0,-2700000,0
2018-06-02 08:48:13,200.0,13500,0,-2700000,0
2018-06-02 08:48:13,200.0,13500,0,-2700000,0
2018-06-02 08:48:13,75.8467,13500,0,-1023930,0
2018-06-02 08:48:13,171.2745,13500,0,-2312206,0
2018-06-02 08:50:04,495.1642,13470,0,6669862,1
2018-06-02 08:50:04,704.8358,13470,0,9494138,1
2018-06-02 09:36:53,95.3454,13400,0,-1277628,0
2018-06-02 09:36:56,95.3454,13430,0,1280489,1
2018-06-02 10:52:30,1200.0,13450,0,-16140000,0
2018-06-02 10:56:25,22.6194,13460,0,304457,1
2018-06-02 11:07:59,10.7889,13440,0,145003,1
2018-06-02 11:29:08,10.0,13470,0,134700,1
2018-06-02 11:29:08,14.9193,13470,0,200963,1
2018-06-02 11:29:08,35.643,13470,0,480111,1
2018-06-02 11:29:42,0.2227,13470,0,3000,1
2018-06-02 11:35:57,1105.8067,13480,0,14906274,1
2018-06-02 12:24:21,1027.49116398,13500,0,-13871131,0
2018-06-02 12:24:21,172.50883601,13500,0,-2328869,0
2018-06-02 12:29:02,11.9999,13520,0,162239,1
2018-06-02 12:29:52,427.3825,13520,0,5778211,1
2018-06-02 12:48:02,0.6,13470,0,8082,1
2018-06-02 12:48:03,446.546,13470,0,6014975,1
2018-06-02 12:48:07,313.4716,13480,0,4225597,1
2018-06-02 14:06:04,17.7299,13570,0,-240595,0
2018-06-02 14:06:04,1181.2701,13570,0,-16029835,0
2018-06-02 14:06:04,1.0,13570,0,-13570,0
2018-06-02 14:06:28,9.198,13560,0,124725,1
2018-06-02 14:06:28,29.9339,13560,0,405904,1
2018-06-02 14:06:32,957.24792472,13550,0,12970709,1
2018-06-02 14:06:32,11.9945,13550,0,162525,1
2018-06-02 14:14:20,1.0,13580,0,-13580,0
2018-06-02 14:14:20,349.0089,13580,0,-4739541,0
2018-06-02 14:14:20,233.024,13580,0,-3164466,0
2018-06-02 14:27:34,774.6586,13650,0,10574090,1
2018-06-02 14:38:08,5.0,13690,0,-68450,0
2018-06-02 14:38:09,1170.5042,13690,0,-16024202,0
2018-06-02 14:41:49,1175.5042,13660,0,16057387,1
2018-06-02 15:00:04,84.3034,13650,0,-1150741,0
2018-06-02 15:00:04,255.6846,13650,0,-3490095,0
2018-06-02 15:00:04,1.3,13650,0,-17745,0
2018-06-02 15:00:09,199.7,13660,0,-2727902,0
2018-06-02 15:01:54,21.0179,13680,0,287525,1
2018-06-02 15:02:53,295.8059,13680,0,4046625,1
2018-06-02 15:02:54,220.0,13680,0,3009600,1
2018-06-02 15:05:31,569.4764,13720,0,-7813216,0
2018-06-02 15:05:39,300.0,13750,0,-4125000,0
2018-06-02 15:05:39,0.1,13750,0,-1375,0
2018-06-02 15:05:39,1.0,13750,0,-13750,0
2018-06-02 15:05:40,13.666,13750,0,-187908,0
2018-06-02 15:05:40,207.5,13750,0,-2853125,0
2018-06-02 15:05:40,25.2727,13750,0,-347500,0
2018-06-02 15:05:40,38.0,13750,0,-522500,0
2018-06-02 15:05:40,18.9522,13750,0,-260593,0
2018-06-02 15:05:43,21.8685,13750,0,-300692,0
2018-06-02 15:09:36,1015.0,13660,0,13864900,1
2018-06-02 15:09:36,185.0,13660,0,2527100,1
2018-06-02 15:10:48,55.5852,13600,0,-755959,0
2018-06-02 15:10:52,1144.4148,13600,0,-15564041,0
2018-06-02 15:11:48,10.4654,13610,0,142434,1
2018-06-02 15:11:48,83.4988,13610,0,1136419,1
2018-06-02 15:11:48,15.0172,13610,0,204384,1
2018-06-02 15:11:49,1091.0186,13610,0,14848763,1
2018-06-02 15:13:07,357.7292,13630,0,-4875849,0
2018-06-02 15:13:35,3.56,13620,0,48487,1
2018-06-02 15:15:05,3.0355,13590,0,41252,1
2018-06-02 15:16:36,13.3075,13560,0,180450,1
2018-06-02 15:16:40,72.4009,13560,0,981756,1
2018-06-02 15:16:48,265.4253,13550,0,3596513,1
2018-06-02 15:27:58,1200.0,13580,0,-16296000,0
2018-06-02 15:35:29,32.1821,13620,0,438320,1
2018-06-02 15:40:09,233.4728,13600,0,3175230,1
2018-06-02 15:44:49,396.803,13600,0,5396521,1
2018-06-02 15:53:26,662.4579,13640,0,-9035926,0
2018-06-02 15:55:47,327.3185,13740,0,4497356,1
2018-06-02 15:55:48,654.44,13740,0,8992006,1
2018-06-02 15:55:48,200.0001,13740,0,2748001,1
2018-06-02 15:56:04,20.0,13750,0,-275000,0
2018-06-02 15:56:08,83.1528,13760,0,-1144183,0
2018-06-02 15:56:08,1.8,13760,0,-24768,0
2018-06-02 15:56:12,2.1,13760,0,-28896,0
2018-06-02 15:57:04,1069.7058,13790,0,-14751243,0
2018-06-02 15:57:04,5.0,13790,0,-68950,0
2018-06-02 15:58:17,116.2221,13780,0,1601541,1
2018-06-02 15:58:30,33.102,13750,0,455153,1
2018-06-02 15:58:30,429.5035,13750,0,5905673,1
2018-06-02 15:58:31,64.7903,13750,0,890867,1
2018-06-02 15:58:32,556.3821,13750,0,7650254,1
2018-06-02 16:03:37,1200.0,13810,0,-16572000,0
2018-06-02 16:06:25,1200.0,13800,0,16560000,1
2018-06-02 16:16:13,163.7808,13720,0,-2247073,0
2018-06-02 16:16:13,1036.2192,13720,0,-14216927,0
2018-06-02 16:22:40,7.3963,13770,0,101847,1
2018-06-02 16:26:11,1106.7557,13800,0,15273229,1
2018-06-02 16:26:11,85.848,13810,0,1185561,1
2018-06-02 16:31:12,46.4355,13860,0,-643596,0
2018-06-02 16:31:12,19.7039,13860,0,-273096,0
2018-06-02 16:31:12,1133.8606,13860,0,-15715308,0
2018-06-02 16:33:16,92.2159,13910,0,1282723,1
2018-06-02 16:33:16,202.3404,13910,0,2814555,1
2018-06-02 16:33:16,905.4437,13910,0,12594722,1
2018-06-02 16:33:34,215.8278,13940,0,-3008640,0
2018-06-02 16:33:34,311.6928,13940,0,-4344998,0
2018-06-02 16:33:34,100.0,13940,0,-1394000,0
2018-06-02 16:33:35,10.0,13940,0,-139400,0
2018-06-02 16:33:36,562.4794,13940,0,-7840963,0
2018-06-02 16:33:59,198.8321,13900,0,2763766,1
2018-06-02 16:33:59,1000.0,13900,0,13900000,1
2018-06-02 16:33:59,1.1679,13900,0,16234,1
2018-06-02 16:43:15,36.7934,13970,0,-514004,0
2018-06-02 16:43:15,10.0,13970,0,-139700,0
2018-06-02 16:43:29,263.0725,14000,0,-3683015,0
2018-06-02 16:43:30,296.7085,14000,0,-4153919,0
2018-06-02 16:43:30,100.0,14000,0,-1400000,0
2018-06-02 16:44:38,67.6001,14000,0,946401,1
2018-06-02 16:44:38,300.2424,14000,0,4203394,1
2018-06-02 16:45:20,12.116,14010,0,-169745,0
2018-06-02 16:45:45,350.8479,13990,0,4908362,1
2018-06-02 16:49:21,33.7692,14010,0,-473106,0
2018-06-02 16:49:35,33.7692,14000,0,472769,1
2018-06-02 17:00:58,99.5591,13980,0,-1391836,0
2018-06-02 17:00:59,1.0,13980,0,-13980,0
2018-06-02 17:00:59,42.6884,13980,0,-596784,0
2018-06-02 17:00:59,1.7878,13980,0,-24993,0
2018-06-02 17:01:02,71.02,13990,0,-993570,0
2018-06-02 17:01:03,404.757,13990,0,-5662550,0
2018-06-02 17:01:03,57.1372,13990,0,-799349,0
2018-06-02 17:01:03,35.5626,13990,0,-497521,0
2018-06-02 17:01:03,15.5252,13990,0,-217198,0
2018-06-02 17:01:03,304.3199,13990,0,-4257435,0
2018-06-02 17:02:22,608.5084,14020,0,8531288,1
2018-06-02 17:03:10,63.6049,14000,0,890469,1
2018-06-02 17:03:10,360.8928,14000,0,5052499,1
2018-06-02 17:03:10,0.3511,14020,0,4922,1
2018-06-02 17:13:15,100.0,14070,0,-1407000,0
2018-06-02 17:13:15,1.0,14070,0,-14070,0
2018-06-02 17:13:16,636.4479,14070,0,-8954822,0
2018-06-02 17:13:16,3.8806,14070,0,-54600,0
2018-06-02 17:13:16,1.0,14070,0,-14070,0
2018-06-02 17:13:16,457.6715,14070,0,-6439438,0
2018-06-02 17:14:42,597.6161,14070,0,8408459,1
2018-06-02 17:14:42,126.8643,14070,0,1784981,1
2018-06-02 17:14:42,195.5196,14070,0,2750961,1
2018-06-02 17:14:42,280.0,14070,0,3939600,1
2018-06-02 17:18:06,347.4898,14080,0,-4892656,0
2018-06-02 17:19:04,95.9793,14120,0,1355228,1
2018-06-02 17:19:38,98.0813,14140,0,-1386870,0
2018-06-02 17:19:43,254.5459,14170,0,-3606915,0
2018-06-02 17:19:44,79.6167,14170,0,-1128169,0
2018-06-02 17:19:45,386.9922,14170,0,-5483679,0
2018-06-02 17:19:46,3.9,14170,0,-55263,0
2018-06-02 17:19:47,3.0,14170,0,-42510,0
2018-06-02 17:19:47,1.7,14170,0,-24089,0
2018-06-02 17:19:47,1.9,14170,0,-26923,0
2018-06-02 17:19:47,113.0,14170,0,-1601210,0
2018-06-02 17:19:48,5.7534,14170,0,-81526,0
2018-06-02 17:21:28,145.8007,14260,0,2079118,1
2018-06-02 17:21:28,2.8883,14260,0,41187,1
2018-06-02 17:21:29,134.6349,14260,0,1919894,1
2018-06-02 17:21:29,210.2312,14260,0,2997897,1
2018-06-02 17:23:19,276.7422,14420,0,3990623,1
2018-06-02 17:23:19,270.28,14420,0,3897438,1
2018-06-02 17:23:20,83.038,14420,0,1197408,1
2018-06-02 17:23:20,5.1282,14420,0,73949,1
2018-06-02 17:23:21,71.2565,14420,0,1027519,1
2018-06-02 17:25:58,1064.8376,14390,0,-15323013,0
2018-06-02 17:27:38,1064.8376,14500,0,15440145,1
2018-06-02 17:28:53,1200.0,14430,0,-17316000,0
2018-06-02 17:29:38,956.8298,14410,0,13787917,1
2018-06-02 17:29:39,243.1702,14410,0,3504083,1
2018-06-02 17:31:24,26.8962,14360,0,-386229,0
2018-06-02 17:31:44,1172.8038,14390,0,-16876647,0
2018-06-02 17:31:44,0.3,14390,0,-4317,0
2018-06-02 17:32:51,8.3675,14420,0,120659,1
2018-06-02 17:32:51,48.6719,14420,0,701849,1
2018-06-02 17:32:51,11.4943,14420,0,165748,1
2018-06-02 17:32:51,9.7942,14420,0,141232,1
2018-06-02 17:32:51,100.0,14420,0,1442000,1
2018-06-02 17:32:55,41.0619,14410,0,591702,1
2018-06-02 17:32:55,980.6102,14410,0,14130593,1
2018-06-02 17:35:00,286.42028284,14530,0,-4161687,0
2018-06-02 17:35:00,88.709,14530,0,-1288942,0
2018-06-02 17:35:00,25.5378,14530,0,-371064,0
2018-06-02 17:35:00,45.17641715,14530,0,-656413,0
2018-06-02 17:35:36,445.8435,14520,0,6473648,1
2018-06-02 17:39:01,0.182,14430,0,-2626,0
2018-06-02 17:39:01,50.0,14430,0,-721500,0
2018-06-02 17:39:20,50.182,14400,0,722621,1
2018-06-02 17:39:39,100.0,14400,0,-1440000,0
2018-06-02 17:39:42,1100.0,14400,0,-15840000,0
2018-06-02 17:41:14,1200.0,14400,0,17280000,1
2018-06-02 17:42:44,61.26,14410,0,-882757,0
2018-06-02 17:42:44,441.0956,14410,0,-6356188,0
2018-06-02 17:42:44,408.3533,14410,0,-5884371,0
2018-06-02 17:42:45,289.2911,14410,0,-4168685,0
2018-06-02 17:44:53,38.8686,14470,0,562429,1
2018-06-02 17:44:54,1147.1178,14470,0,16598795,1
2018-06-02 17:45:07,14.0136,14470,0,202777,1
2018-06-02 17:46:07,45.8349,14410,0,-660481,0
2018-06-02 17:47:00,4.012e-05,14430,0,-1,0
2018-06-02 17:49:05,45.8349,14370,0,658648,1
2018-06-02 17:53:03,68.2572,14390,0,-982221,0
2018-06-02 17:53:03,731.4884,14390,0,-10526118,0
2018-06-02 17:53:03,9.0,14390,0,-129510,0
2018-06-02 17:53:03,94.8182,14390,0,-1364434,0
2018-06-02 17:53:03,296.4362,14390,0,-4265717,0
2018-06-02 17:53:30,608.0598,14380,0,8743900,1
2018-06-02 17:54:35,30.0,14350,0,430500,1
2018-06-02 17:54:50,2.0,14340,0,28680,1
2018-06-02 17:54:50,89.8222,14340,0,1288050,1
2018-06-02 17:54:55,280.0,14340,0,4015200,1
2018-06-02 17:54:55,48.9502,14340,0,701946,1
2018-06-02 17:56:42,117.3972,14330,0,1682302,1
2018-06-02 17:56:54,15.1491,14320,0,216935,1
2018-06-02 17:56:54,8.6215,14320,0,123460,1
2018-06-02 17:58:34,752.5664,14290,0,-10754174,0
2018-06-02 17:59:51,93.45061698,14310,0,1337278,1
2018-06-02 17:59:56,200.0,14300,0,2860000,1
2018-06-02 17:59:57,25.1271,14300,0,359318,1
2018-06-02 18:00:00,5.0,14300,0,71500,1
2018-06-02 18:00:00,12.5819,14300,0,179921,1
2018-06-02 18:01:04,281.3510905,14320,0,-4028948,0
2018-06-02 18:01:38,697.7579,14310,0,9984916,1
2018-06-02 18:02:50,2.0,14340,0,-28680,0
2018-06-02 18:02:50,0.3444,14340,0,-4939,0
2018-06-02 18:02:50,588.82019302,14340,0,-8443682,0
2018-06-02 18:03:50,57.6532,14330,0,826170,1
2018-06-02 18:03:50,100.7676,14330,0,1444000,1
2018-06-02 18:03:50,77.0827,14330,0,1104595,1
2018-06-02 18:03:51,237.4316,14330,0,3402395,1
2018-06-02 18:03:51,118.2295,14330,0,1694229,1
2018-06-02 18:04:20,400.0,14370,0,-5748000,0
2018-06-02 18:04:20,21.658,14370,0,-311225,0
2018-06-02 18:04:21,5.2447,14370,0,-75366,0
2018-06-02 18:04:21,0.5465,14370,0,-7853,0
2018-06-02 18:04:21,30.7602,14370,0,-442024,0
2018-06-02 18:04:21,460.97160751,14370,0,-6624162,0
2018-06-02 18:08:50,69.0,14290,0,986010,1
2018-06-02 18:08:50,9.0,14290,0,128610,1
2018-06-02 18:08:50,9.0,14290,0,128610,1
2018-06-02 18:08:50,111.0,14290,0,1586190,1
2018-06-02 18:08:50,38.518,14290,0,550422,1
2018-06-02 18:08:50,139.958,14290,0,2000000,1
2018-06-02 18:08:50,280.0,14290,0,4001200,1
2018-06-02 18:08:50,2.6313,14290,0,37601,1
2018-06-02 18:08:50,5.0,14290,0,71450,1
2018-06-02 18:08:51,255.0737,14290,0,3645003,1
2018-06-02 18:12:09,193.3873,14260,0,-2757703,0
2018-06-02 18:12:10,351.8384,14260,0,-5017216,0
2018-06-02 18:12:51,545.2257,14220,0,7753109,1
2018-06-02 18:16:27,34.4309,14270,0,-491329,0
2018-06-02 18:17:18,34.4309,14310,0,492706,1
2018-06-02 18:19:35,336.5434,14300,0,-4812571,0
2018-06-02 18:19:40,6.697,14290,0,-95700,0
2018-06-02 18:20:12,568.43608041,14300,0,-8128636,0
2018-06-02 18:20:12,288.32351958,14300,0,-4123026,0
2018-06-02 18:25:41,1200.0,14290,0,17148000,1
2018-06-02 18:30:44,1190.2479,14420,0,-17163375,0
2018-06-02 18:30:44,8.7521,14420,0,-126205,0
2018-06-02 18:30:44,1.0,14420,0,-14420,0
2018-06-02 18:31:22,400.8557,14390,0,5768314,1
2018-06-02 18:31:26,21.222,14390,0,305385,1
2018-06-02 18:31:33,777.9223,14390,0,11194302,1
2018-06-02 18:32:16,199.0,14420,0,-2869580,0
2018-06-02 18:32:16,52.1548,14420,0,-752072,0
2018-06-02 18:32:16,69.5049,14420,0,-1002261,0
2018-06-02 18:32:16,564.8653,14420,0,-8145358,0
2018-06-02 18:32:16,314.475,14420,0,-4534730,0
2018-06-02 18:34:35,610.5904,14390,0,8786396,1
2018-06-02 18:34:39,589.4096,14370,0,8469816,1
2018-06-02 18:35:20,2.0,14390,0,-28780,0
2018-06-02 18:38:13,2.0,14360,0,28720,1
2018-06-02 18:44:58,439.691,14410,0,-6335947,0
2018-06-02 18:45:24,93.501,14440,0,-1350154,0
2018-06-02 18:45:50,91.95474221,14450,0,-1328746,0
2018-06-02 18:45:50,100.0,14450,0,-1445000,0
2018-06-02 18:45:50,84.5001,14450,0,-1221026,0
2018-06-02 18:45:50,20.0,14450,0,-289000,0
2018-06-02 18:45:50,24.7132,14450,0,-357106,0
2018-06-02 18:45:50,13.1446,14450,0,-189939,0
2018-06-02 18:46:22,10.3951,14430,0,150001,1
2018-06-02 18:47:19,155.672,14420,0,2244790,1
2018-06-02 18:49:03,0.5,14410,0,7205,1
2018-06-02 18:49:23,28.9663,14380,0,416535,1
2018-06-02 18:49:23,152.8561,14380,0,2198071,1
2018-06-02 18:49:23,340.1171,14380,0,4890884,1
2018-06-02 18:49:23,178.998,14380,0,2573991,1
2018-06-02 18:51:22,278.7456,14390,0,-4011149,0
2018-06-02 18:51:33,98.0584,14380,0,1410080,1
2018-06-02 18:52:17,91.1336,14400,0,-1312324,0
2018-06-02 18:52:21,132.44,14410,0,-1908460,0
2018-06-02 18:52:21,14.604,14410,0,-210444,0
2018-06-02 18:53:46,124.39798904,14420,0,1793819,1
2018-06-02 18:53:46,203.4305,14420,0,2933468,1
2018-06-02 18:54:22,57.6271,14390,0,829254,1
2018-06-02 18:54:23,3.0423,14390,0,43779,1
2018-06-02 18:57:17,30.3669,14350,0,435765,1
2018-06-02 19:05:53,18.5084,14430,0,-267076,0
2018-06-02 19:06:34,425.8084,14460,0,-6157189,0
2018-06-02 19:06:34,200.0,14460,0,-2892000,0
2018-06-02 19:09:58,57.1608,14570,0,832833,1
2018-06-02 19:09:59,81.699,14570,0,1190354,1
2018-06-02 19:10:15,317.6624,14540,0,4618811,1
2018-06-02 19:10:15,187.7946,14540,0,2730533,1
2018-06-02 19:12:29,1200.0,14620,0,-17544000,0
2018-06-02 19:15:41,410.8112,14790,0,6075898,1
2018-06-02 19:15:42,90.0,14790,0,1331100,1
2018-06-02 19:15:48,20.0,14780,0,295600,1
2018-06-02 19:15:48,201.1211,14780,0,2972570,1
2018-06-02 19:15:48,202.9769,14780,0,2999999,1
2018-06-02 19:15:49,131.8976,14780,0,1949447,1
2018-06-02 19:15:49,65.8902,14780,0,973857,1
2018-06-02 19:15:49,77.303,14780,0,1142538,1
2018-06-02 19:16:58,500.0,14860,0,-7430000,0
2018-06-02 19:16:58,234.9411,14860,0,-3491225,0
2018-06-02 19:16:58,8.6516,14860,0,-128563,0
2018-06-02 19:16:58,10.0,14860,0,-148600,0
2018-06-02 19:16:58,2.0048,14860,0,-29791,0
2018-06-02 19:16:59,444.4025,14860,0,-6603821,0
2018-06-02 19:17:38,277.8655,14790,0,4109631,1
2018-06-02 19:17:38,922.1345,14790,0,13638369,1
2018-06-02 19:19:17,285.38562388,14820,0,-4229415,0
2018-06-02 19:19:18,1.0,14820,0,-14820,0
2018-06-02 19:19:18,675.09997611,14820,0,-10004982,0
2018-06-02 19:19:18,5.0,14820,0,-74100,0
2018-06-02 19:20:35,966.4856,14740,0,14245998,1
2018-06-02 19:21:13,73.4836,14750,0,-1083883,0
2018-06-02 19:21:30,73.4836,14780,0,1086088,1
2018-06-02 19:23:37,403.1991,14790,0,-5963315,0
2018-06-02 19:23:38,5.0,14790,0,-73950,0
2018-06-02 19:24:08,408.1991,14810,0,6045429,1
2018-06-02 19:26:06,24.0747,14830,0,-357028,0
2018-06-02 19:26:07,25.6706,14830,0,-380695,0
2018-06-02 19:26:07,29.9483,14830,0,-444133,0
2018-06-02 19:26:07,6.7575,14830,0,-100214,0
2018-06-02 19:26:07,11.0,14830,0,-163130,0
2018-06-02 19:26:07,280.0,14830,0,-4152400,0
2018-06-02 19:28:13,629.36956017,14790,0,-9308376,0
2018-06-02 19:28:13,193.17933982,14790,0,-2857122,0
2018-06-02 19:28:25,55.0,14770,0,812350,1
2018-06-02 19:28:25,0.5,14770,0,7385,1
2018-06-02 19:29:06,1144.5,14740,0,16869930,1
2018-06-02 19:31:57,14.8214,14690,0,-217726,0
2018-06-02 19:32:01,184.9735,14710,0,-2720960,0
2018-06-02 19:32:38,2.0,14700,0,-29400,0
2018-06-02 19:33:10,266.895,14740,0,-3934032,0
2018-06-02 19:34:22,731.31,14730,0,-10772196,0
2018-06-02 19:34:37,0.3795,14730,0,5590,1
2018-06-02 19:37:24,1199.6204,14890,0,17862348,1
2018-06-02 19:38:40,1200.0,14910,0,-17892000,0
2018-06-02 19:41:53,1200.0,14930,0,17916000,1
2018-06-02 19:42:03,152.3173352,14940,0,-2275621,0
2018-06-02 19:42:31,152.3174,14960,0,2278668,1
2018-06-02 19:42:41,6.4534,14930,0,-96349,0
2018-06-02 19:42:50,6.4534,14930,0,96349,1
2018-06-02 19:43:24,560.51165093,14960,0,-8385254,0
2018-06-02 19:43:37,639.4884,14970,0,-9573141,0
2018-06-02 19:45:46,614.255698,15050,0,9244548,1
2018-06-02 19:46:11,614.2557,15050,0,-9244548,0
2018-06-02 19:48:19,525.7916,15000,0,7886874,1
2018-06-02 19:48:19,240.7421,15000,0,3611132,1
2018-06-02 19:48:26,376.4886,15000,0,5647329,1
2018-06-02 19:48:26,56.9777,15000,0,854665,1
2018-06-02 19:50:30,320.4873,15080,0,-4832948,0
2018-06-02 19:50:30,471.14072546,15080,0,-7104802,0
2018-06-02 19:50:30,408.37197453,15080,0,-6158249,0
2018-06-02 19:50:46,880.8245,15100,0,13300450,1
2018-06-02 19:50:46,56.42,15100,0,851942,1
2018-06-02 19:50:47,147.3659,15100,0,2225225,1
2018-06-02 19:50:47,115.3896,15100,0,1742383,1
2018-06-02 19:51:17,2.4,15090,0,-36216,0
2018-06-02 19:51:25,472.7709,15090,0,-7134113,0
2018-06-02 19:51:37,64.03249682,15120,0,-968171,0
2018-06-02 19:51:37,4.96640317,15120,0,-75092,0
2018-06-02 19:52:10,101.3663,15080,0,1528604,1
2018-06-02 19:52:10,19.495,15080,0,293985,1
2018-06-02 19:52:10,56.59273823,15080,0,853418,1
2018-06-02 19:52:10,50.0,15080,0,754000,1
2018-06-02 19:52:10,136.64536176,15080,0,2060612,1
2018-06-02 19:52:10,180.0704,15080,0,2715462,1
2018-06-02 19:53:33,1200.0,15140,0,-18168000,0
2018-06-02 19:55:48,40.9773,14990,0,614250,1
2018-06-02 19:55:48,50.7767,14990,0,761143,1
2018-06-02 19:55:48,45.699,14990,0,685028,1
2018-06-02 19:55:49,358.0,14990,0,5366420,1
2018-06-02 19:55:49,704.547,14990,0,10561160,1
2018-06-02 19:56:00,913.13717784,15030,0,-13724452,0
2018-06-02 19:56:00,286.86282215,15030,0,-4311548,0
2018-06-02 19:59:03,1136.3268,15010,0,17056265,1
2018-06-02 19:59:03,63.6732,15010,0,955735,1
2018-06-02 20:00:23,0.7349,15020,0,-11038,0
2018-06-02 20:00:34,1129.6864,15030,0,-16979187,0
2018-06-02 20:00:34,69.5787,15030,0,-1045768,0
2018-06-02 20:00:55,0.4,14990,0,5996,1
2018-06-02 20:00:55,111.8934,14990,0,1677282,1
2018-06-02 20:00:56,1000.0,14990,0,14990000,1
2018-06-02 20:01:00,43.2142,14990,0,647781,1
2018-06-02 20:01:06,44.4924,14980,0,666496,1
2018-06-02 20:03:14,693.0242,14960,0,-10367642,0
2018-06-02 20:03:54,84.4968,14900,0,1259002,1
2018-06-02 20:03:55,239.626,14900,0,3570427,1
2018-06-02 20:03:55,33.0,14900,0,491700,1
2018-06-02 20:03:55,263.4147,14900,0,3924879,1
2018-06-02 20:03:55,71.4867,14900,0,1065152,1
2018-06-02 20:03:55,1.0,14900,0,14900,1
2018-06-02 20:08:31,1200.0,14910,0,-17892000,0
2018-06-02 20:08:59,3.224,14910,0,48070,1
2018-06-02 20:08:59,99.51515761,14910,0,1483771,1
2018-06-02 20:09:01,100.0,14910,0,1491000,1
2018-06-02 20:09:03,131.0865,14910,0,1954500,1
2018-06-02 20:09:05,79.397,14910,0,1183809,1
2018-06-02 20:09:06,17.5109,14910,0,261088,1
2018-06-02 20:09:08,154.634,14910,0,2305593,1
2018-06-02 20:09:12,168.07,14910,0,2505924,1
2018-06-02 20:09:15,3.224,14910,0,48070,1
2018-06-02 20:09:19,443.33844238,14910,0,6610176,1
2018-06-02 20:13:25,139.4661,14770,0,-2059914,0
2018-06-02 20:15:15,76.5914,14820,0,1135085,1
2018-06-02 20:15:48,79.3969,14820,0,-1176662,0
2018-06-02 20:16:19,142.2716,14800,0,2105620,1
2018-06-02 20:17:37,142.0062,14830,0,-2105952,0
2018-06-02 20:17:43,188.7185,14830,0,-2798695,0
2018-06-02 20:17:43,81.6367,14830,0,-1210672,0
2018-06-02 20:19:24,412.3614,14840,0,6119443,1
2018-06-02 20:19:59,10.0,14840,0,-148400,0
2018-06-02 20:20:09,98.23857676,14850,0,-1458843,0
2018-06-02 20:20:09,200.2071,14850,0,-2973075,0
2018-06-02 20:20:43,119.8679,14850,0,1780038,1
2018-06-02 20:20:43,188.5778,14850,0,2800380,1
2018-06-02 20:21:17,1153.7485,14820,0,-17098553,0
2018-06-02 20:26:49,72.2365,14880,0,1074879,1
2018-06-02 20:26:49,100.0,14880,0,1488000,1
2018-06-02 20:26:50,200.0,14880,0,2976000,1
2018-06-02 20:26:50,16.801,14880,0,249999,1
2018-06-02 20:26:50,47.9807,14880,0,713953,1
2018-06-02 20:27:15,201.8842,14860,0,2999999,1
2018-06-02 20:27:18,82.81197846,14860,0,1230586,1
2018-06-02 20:27:19,121.0404,14860,0,1798660,1
2018-06-02 20:27:20,60.5202,14860,0,899330,1
2018-06-02 20:27:21,13.2754,14860,0,197272,1
2018-06-02 20:27:44,3.2926,14860,0,48928,1
2018-06-02 20:27:45,53.4322,14860,0,794002,1
2018-06-02 20:27:45,45.2393,14860,0,672256,1
2018-06-02 20:27:45,16.8237,14860,0,250000,1
2018-06-02 20:28:32,852.3623,14850,0,-12657580,0
2018-06-02 20:29:40,4.309e-05,14850,0,1,1
2018-06-02 20:29:41,0.4,14850,0,5940,1
2018-06-02 20:31:53,61.636,14810,0,912829,1
2018-06-02 20:33:21,250.0,14800,0,3700000,1
2018-06-02 20:33:21,658.7366,14800,0,9749302,1
2018-06-02 20:33:38,49.925,14800,0,-738890,0
2018-06-02 20:33:38,85.5333,14800,0,-1265893,0
2018-06-02 20:33:38,482.07,14800,0,-7134636,0
2018-06-02 20:33:38,53.4299,14800,0,-790763,0
2018-06-02 20:34:09,7.0,14790,0,103530,1
2018-06-02 20:34:13,1.0,14790,0,14790,1
2018-06-02 20:35:17,662.9582,14810,0,9818411,1
2018-06-02 20:35:39,46.5656,14810,0,-689637,0
2018-06-02 20:36:20,39.5175,14810,0,-585254,0
2018-06-02 20:38:18,86.0831,14800,0,1274030,1
2018-06-02 20:55:42,72.4333,14700,0,-1064770,0
2018-06-02 20:55:42,87.5768,14700,0,-1287379,0
2018-06-02 20:56:35,154.7819,14680,0,2272198,1
2018-06-02 20:56:36,5.2282,14680,0,76750,1
2018-06-02 21:01:04,1023.0013,14660,0,-14997199,0
2018-06-02 21:01:05,176.9987,14660,0,-2594801,0
2018-06-02 21:01:32,776.3242,14670,0,11388676,1
2018-06-02 21:01:38,70.8183,14670,0,1038904,1
2018-06-02 21:01:55,79.397,14680,0,1165548,1
2018-06-02 21:01:55,168.8082,14680,0,2478104,1
2018-06-02 21:01:55,104.6523,14680,0,1536296,1
2018-06-02 21:10:01,37.8046,14820,0,-560264,0
2018-06-02 21:10:13,37.8046,14820,0,560264,1
2018-06-02 21:10:55,66.2893,14900,0,-987711,0
